ID,Fecha,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras
2022000350,2022-01-06,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000351,2022-01-06,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000352,2022-01-06,No,Si,Si,No,No,No,No,No,No,No,No,Si
2022000353,2022-01-06,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000354,2022-01-06,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000355,2022-01-06,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000356,2022-01-06,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000357,2022-01-06,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000358,2022-01-06,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000359,2022-01-06,No,No,Si,No,No,No,No,No,No,No,No,Si
2022000360,2022-01-06,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000361,2022-01-06,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000362,2022-01-06,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000363,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000364,2022-01-07,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000365,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000366,2022-01-07,No,No,No,No,Si,Si,No,No,No,No,No,No
2022000367,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000368,2022-01-07,No,No,No,Si,No,Si,No,No,No,No,No,No
2022000369,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000370,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000371,2022-01-07,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000372,2022-01-07,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000373,2022-01-07,No,No,No,Si,No,Si,No,No,No,No,No,No
2022000374,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000375,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000376,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000377,2022-01-07,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000378,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000379,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000380,2022-01-07,No,No,No,Si,No,No,No,No,No,No,No,No
2022000381,2022-01-07,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022000382,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000383,2022-01-07,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000384,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000385,2022-01-07,No,No,No,Si,No,No,No,No,No,No,No,No
2022000386,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000387,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000388,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000389,2022-01-07,No,Si,No,No,No,No,Si,No,No,No,No,No
2022000390,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000391,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000392,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000393,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000394,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000395,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000396,2022-01-07,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000397,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000398,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000399,2022-01-07,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000400,2022-01-07,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000401,2022-01-07,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000402,2022-01-07,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000403,2022-01-07,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000404,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000405,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000406,2022-01-07,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000407,2022-01-07,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000408,2022-01-07,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000409,2022-01-07,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000410,2022-01-07,Si,Si,No,No,Si,No,No,No,No,No,No,No
2022000411,2022-01-07,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000412,2022-01-07,No,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000413,2022-01-07,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000414,2022-01-07,Si,Si,Si,No,No,No,No,No,No,No,No,No
2022000415,2022-01-07,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000416,2022-01-07,No,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000417,2022-01-07,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000418,2022-01-07,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000419,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000420,2022-01-07,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000421,2022-01-07,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000422,2022-01-07,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000423,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000424,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000425,2022-01-07,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000426,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000427,2022-01-07,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000428,2022-01-07,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000429,2022-01-07,No,No,Si,No,No,No,No,No,No,No,No,Si
2022000430,2022-01-07,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000431,2022-01-07,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000432,2022-01-07,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000433,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000434,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000435,2022-01-08,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000436,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000437,2022-01-08,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000438,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000439,2022-01-08,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000440,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000441,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000442,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000443,2022-01-08,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000444,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000445,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000446,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000447,2022-01-08,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000448,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000449,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000450,2022-01-08,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000451,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000452,2022-01-08,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000453,2022-01-08,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000454,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000455,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000456,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000457,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000458,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000459,2022-01-08,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000460,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000461,2022-01-08,No,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000462,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000463,2022-01-08,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000464,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000465,2022-01-08,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000466,2022-01-08,Si,Si,Si,Si,No,Si,Si,No,No,No,No,No
2022000467,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000468,2022-01-08,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022000469,2022-01-08,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000470,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000471,2022-01-08,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000472,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000473,2022-01-08,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000474,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000475,2022-01-08,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000476,2022-01-08,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000477,2022-01-08,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000478,2022-01-08,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000479,2022-01-08,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000480,2022-01-08,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000481,2022-01-08,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000482,2022-01-08,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000483,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000484,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000485,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000486,2022-01-08,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000487,2022-01-08,No,No,No,No,No,Si,No,No,No,No,No,No
2022000488,2022-01-08,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000489,2022-01-08,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000490,2022-01-08,No,Si,No,Si,No,No,No,No,No,No,No,No
2022000491,2022-01-08,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000492,2022-01-08,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000493,2022-01-08,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000494,2022-01-08,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000495,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000496,2022-01-08,No,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000497,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000498,2022-01-08,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000499,2022-01-08,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000500,2022-01-08,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000501,2022-01-08,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000502,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000503,2022-01-08,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000504,2022-01-08,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000505,2022-01-08,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000506,2022-01-08,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000507,2022-01-08,No,Si,Si,No,No,No,No,No,No,No,No,Si
2022000508,2022-01-08,No,Si,No,Si,No,No,No,Si,No,No,No,No
2022000509,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000510,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000511,2022-01-09,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000512,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000513,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000514,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000515,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000516,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000517,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000518,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000519,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000520,2022-01-09,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000521,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000522,2022-01-09,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000523,2022-01-09,Si,Si,Si,No,No,No,No,No,No,No,No,No
2022000524,2022-01-09,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000525,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000526,2022-01-09,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000527,2022-01-09,Si,No,No,Si,No,Si,No,No,No,No,No,No
2022000528,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000529,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000530,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000531,2022-01-09,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000532,2022-01-09,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000533,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000534,2022-01-09,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000535,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000536,2022-01-09,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022000537,2022-01-09,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000538,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000539,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000540,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000541,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000542,2022-01-09,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000543,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000544,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000545,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000546,2022-01-09,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000547,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000548,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000549,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000550,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000551,2022-01-09,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000552,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000553,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000554,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000555,2022-01-09,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000556,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000557,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000558,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000559,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000560,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000561,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000562,2022-01-09,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000563,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000564,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000565,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000566,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000567,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000568,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000569,2022-01-09,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000570,2022-01-09,No,No,No,No,No,Si,No,No,No,No,No,No
2022000571,2022-01-09,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000572,2022-01-09,No,No,No,No,No,Si,No,No,No,No,No,No
2022000573,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000574,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000575,2022-01-09,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000576,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000577,2022-01-09,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000578,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000579,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000580,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000581,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000582,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000583,2022-01-09,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000584,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000585,2022-01-09,No,Si,No,No,Si,No,No,No,No,No,No,Si
2022000586,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000587,2022-01-09,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000588,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000589,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000590,2022-01-09,No,Si,No,No,Si,No,No,Si,No,No,No,Si
2022000591,2022-01-09,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000592,2022-01-09,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000593,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000594,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000595,2022-01-10,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000596,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000597,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000598,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000599,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000600,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000601,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000602,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000603,2022-01-10,No,No,No,Si,No,Si,No,No,No,No,No,No
2022000604,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000605,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000606,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000607,2022-01-10,No,Si,No,No,No,No,No,No,No,No,No,No
2022000608,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000609,2022-01-10,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000610,2022-01-10,No,Si,No,No,No,No,No,No,No,No,No,No
2022000611,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000612,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000613,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000614,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000615,2022-01-10,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000616,2022-01-10,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022000617,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000618,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000619,2022-01-10,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000620,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000621,2022-01-10,Si,Si,No,Si,Si,No,No,Si,No,No,No,No
2022000622,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000623,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000624,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000625,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000626,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000627,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000628,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000629,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000630,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000631,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000632,2022-01-10,No,Si,Si,No,Si,No,No,No,No,No,No,No
2022000633,2022-01-10,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000634,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000635,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000636,2022-01-10,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000637,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000638,2022-01-10,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000639,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000640,2022-01-10,No,Si,No,Si,Si,Si,Si,No,No,No,No,No
2022000641,2022-01-10,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000642,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000643,2022-01-10,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000644,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000645,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000646,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000647,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000648,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000649,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000650,2022-01-10,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000651,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000652,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000653,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000654,2022-01-10,Si,Si,Si,No,Si,No,No,No,No,No,No,No
2022000655,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000656,2022-01-10,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000657,2022-01-10,No,No,Si,No,No,No,No,No,No,No,No,Si
2022000658,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000659,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000660,2022-01-10,Si,No,No,No,No,Si,No,No,No,No,No,No
2022000661,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000662,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000663,2022-01-10,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2022000664,2022-01-10,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000665,2022-01-10,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2022000666,2022-01-10,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000667,2022-01-10,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000668,2022-01-10,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000669,2022-01-10,No,Si,No,No,No,No,No,No,No,No,No,Si
2022000670,2022-01-10,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022000671,2022-01-11,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2022000672,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000673,2022-01-11,No,No,No,No,Si,Si,No,No,No,No,No,No
2022000674,2022-01-11,No,Si,No,Si,No,Si,No,No,No,No,No,No
2022000675,2022-01-11,No,Si,Si,Si,Si,Si,No,No,No,No,No,No
2022000676,2022-01-11,No,No,No,Si,No,Si,No,No,No,No,No,No
2022000677,2022-01-11,No,No,No,Si,No,Si,No,No,No,No,No,No
2022000678,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000679,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000680,2022-01-11,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000681,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000682,2022-01-11,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000683,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000684,2022-01-11,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000685,2022-01-11,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000686,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000687,2022-01-11,No,Si,No,No,Si,Si,No,No,No,No,No,No
2022000688,2022-01-11,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000689,2022-01-11,No,Si,No,No,Si,No,No,No,No,No,No,No
2022000690,2022-01-11,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000691,2022-01-11,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2022000692,2022-01-11,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2022000693,2022-01-11,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2022000694,2022-01-11,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000695,2022-01-11,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000696,2022-01-11,No,Si,No,No,No,Si,No,No,No,No,No,No
2022000697,2022-01-11,Si,Si,No,No,No,Si,No,No,No,No,No,No
2022000698,2022-01-11,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
